id_cliente,nome,email,regiao,idade,hora_da_ingestao
16826883904,Paula Lima,paula.lima+3904@yahoo.com,CENTRO-OESTE,51,2025-11-25T18:27:57.414Z
16829777749,Fábio Antunes,fabio.antunes+7749@gmail.com,NORDESTE,43,2025-11-25T18:27:57.414Z
16837455791,Matheus Peixoto,matheus.peixoto+5791@yahoo.com,SUL,43,2025-11-25T18:27:57.414Z
16850508278,Cristiano Reis,cristiano.reis+8278@bol.com.br,SUL,33,2025-11-25T18:27:57.414Z
16855081682,Lucas Correia,lucas.correia+1682@live.com,SUL,27,2025-11-25T18:27:57.414Z
16858534774,Felipe Assis,felipe.assis+4774@live.com,SUDESTE,42,2025-11-25T18:27:57.414Z
16861711383,Rodrigo Santana,rodrigo.santana+1383@icloud.com,SUDESTE,21,2025-11-25T18:27:57.414Z
16866888387,Amanda Gomes,amanda.gomes+8387@bol.com.br,NORDESTE,39,2025-11-25T18:27:57.414Z
16869301597,Patrícia Brito,patricia.brito+1597@icloud.com,SUDESTE,38,2025-11-25T18:27:57.414Z
16873153167,Diego Costa,diego.costa+3167@mail.com,SUDESTE,47,2025-11-25T18:27:57.414Z
16883596802,Alessandra Cunha,alessandra.cunha+6802@mail.com,NORDESTE,47,2025-11-25T18:27:57.414Z
16885535218,Natalia Assis,natalia.assis+5218@proton.me,SUDESTE,36,2025-11-25T18:27:57.414Z
16889993578,Matheus Santos,matheus.santos+3578@uol.com.br,SUDESTE,29,2025-11-25T18:27:57.414Z
16895461670,Joana Andrade,joana.andrade+1670@yahoo.com,NORDESTE,33,2025-11-25T18:27:57.414Z
16896291841,Helena Santos,helena.santos+1841@proton.me,CENTRO-OESTE,61,2025-11-25T18:27:57.414Z
16896619483,Júlia Fernandes,julia.fernandes+9483@yahoo.com,SUDESTE,30,2025-11-25T18:27:57.414Z
16898137396,Tatiana Batista,tatiana.batista+7396@bol.com.br,NORTE,20,2025-11-25T18:27:57.414Z
16899329593,Erick Santos,erick.santos+9593@mail.com,CENTRO-OESTE,29,2025-11-25T18:27:57.414Z
16907545398,Breno Toledo,breno.toledo+5398@hotmail.com,SUDESTE,63,2025-11-25T18:27:57.414Z
16913723499,Sofia Dutra,sofia.dutra+3499@yahoo.com,SUL,48,2025-11-25T18:27:57.414Z
16934882049,Matheus Cavalcante,matheus.cavalcante+2049@gmail.com,SUDESTE,61,2025-11-25T18:27:57.414Z
16945470625,Gustavo Moreira,gustavo.moreira+0625@gmail.com,NORTE,48,2025-11-25T18:27:57.414Z
16953024364,Fábio Rangel,fabio.rangel+4364@bol.com.br,SUDESTE,38,2025-11-25T18:27:57.414Z
16956899592,Gustavo Moraes,gustavo.moraes+9592@uol.com.br,SUL,19,2025-11-25T18:27:57.414Z
16958452515,Débora Andrade,debora.andrade+2515@proton.me,SUDESTE,31,2025-11-25T18:27:57.414Z
16971186448,Antônio Campos,antonio.campos+6448@mail.com,SUL,59,2025-11-25T18:27:57.414Z
16973316974,Simone Guimarães,simone.guimaraes+6974@uol.com.br,NORDESTE,46,2025-11-25T18:27:57.414Z
16973807012,Alessandra Pires,alessandra.pires+7012@live.com,SUDESTE,72,2025-11-25T18:27:57.414Z
16974554673,Adriana Lima,adriana.lima+4673@uol.com.br,NORTE,31,2025-11-25T18:27:57.414Z
16978668757,Enzo Dutra,enzo.dutra+8757@proton.me,CENTRO-OESTE,49,2025-11-25T18:27:57.414Z
16981334336,Diego Bonfim,diego.bonfim+4336@proton.me,SUDESTE,52,2025-11-25T18:27:57.414Z
16982066901,Igor Sales,igor.sales+6901@yahoo.com,NORTE,41,2025-11-25T18:27:57.414Z
16985328774,Caio Queiroz,caio.queiroz+8774@bol.com.br,SUDESTE,39,2025-11-25T18:27:57.414Z
17001255491,Diogo Coelho,diogo.coelho+5491@gmail.com,SUDESTE,52,2025-11-25T18:27:57.414Z
17004688224,Caíque Assis,caique.assis+8224@bol.com.br,SUDESTE,21,2025-11-25T18:27:57.414Z
17004742430,Breno Moraes,breno.moraes+2430@uol.com.br,NORDESTE,51,2025-11-25T18:27:57.414Z
17014070532,Paula Fonseca,paula.fonseca+0532@mail.com,CENTRO-OESTE,39,2025-11-25T18:27:57.414Z
17014221386,Henrique Paiva,henrique.paiva+1386@mail.com,SUL,37,2025-11-25T18:27:57.414Z
17017366092,Beatriz Azevedo,beatriz.azevedo+6092@uol.com.br,NORDESTE,30,2025-11-25T18:27:57.414Z
17020823653,Rodrigo Reis,rodrigo.reis+3653@proton.me,NORDESTE,20,2025-11-25T18:27:57.414Z
17022987361,Evelin Barbosa,evelin.barbosa+7361@hotmail.com,NORTE,47,2025-11-25T18:27:57.414Z
17033448879,Camila Cardoso,camila.cardoso+8879@hotmail.com,SUDESTE,39,2025-11-25T18:27:57.414Z
17034843474,Fábio Freitas,fabio.freitas+3474@proton.me,SUDESTE,30,2025-11-25T18:27:57.414Z
17036322850,Diogo Barreto,diogo.barreto+2850@uol.com.br,SUDESTE,57,2025-11-25T18:27:57.414Z
17040030282,Yasmin Sales,yasmin.sales+0282@bol.com.br,SUDESTE,29,2025-11-25T18:27:57.414Z
17041593991,Joana Guimarães,joana.guimaraes+3991@uol.com.br,NORDESTE,20,2025-11-25T18:27:57.414Z
17043380968,Isabela Andrade,isabela.andrade+0968@hotmail.com,SUL,56,2025-11-25T18:27:57.414Z
17047004460,Fábio Silva,fabio.silva+4460@bol.com.br,NORDESTE,43,2025-11-25T18:27:57.414Z
17047044214,Erick Campos,erick.campos+4214@icloud.com,SUL,48,2025-11-25T18:27:57.414Z
17050984378,Fábio Aguiar,fabio.aguiar+4378@hotmail.com,SUL,39,2025-11-25T18:27:57.414Z
17069326784,Igor Siqueira,igor.siqueira+6784@proton.me,SUDESTE,77,2025-11-25T18:27:57.414Z
17071393120,Ana Albuquerque,ana.albuquerque+3120@icloud.com,SUDESTE,59,2025-11-25T18:27:57.414Z
17075607956,Gustavo Macedo,gustavo.macedo+7956@proton.me,SUDESTE,39,2025-11-25T18:27:57.414Z
17078706725,Paula Tavares,paula.tavares+6725@live.com,SUL,51,2025-11-25T18:27:57.414Z
17103765870,Alice Aguiar,alice.aguiar+5870@mail.com,SUDESTE,21,2025-11-25T18:27:57.414Z
17110201163,Diego Rezende,diego.rezende+1163@gmail.com,NORDESTE,52,2025-11-25T18:27:57.414Z
17114338758,Tatiana Costa,tatiana.costa+8758@live.com,NORDESTE,52,2025-11-25T18:27:57.414Z
17116675974,Beatriz Guimarães,beatriz.guimaraes+5974@mail.com,SUDESTE,39,2025-11-25T18:27:57.414Z
17119611548,Mariana Amorim,mariana.amorim+1548@icloud.com,NORTE,38,2025-11-25T18:27:57.414Z
17120486275,João Albuquerque,joao.albuquerque+6275@mail.com,NORDESTE,29,2025-11-25T18:27:57.414Z
17129573928,Camila Guimarães,camila.guimaraes+3928@gmail.com,SUDESTE,36,2025-11-25T18:27:57.414Z
17132100724,Caíque Barbosa,caique.barbosa+0724@icloud.com,NORDESTE,59,2025-11-25T18:27:57.414Z
17136820282,Daniela Toledo,daniela.toledo+0282@proton.me,SUDESTE,27,2025-11-25T18:27:57.414Z
17144212838,Fabiana Almeida,fabiana.almeida+2838@bol.com.br,SUDESTE,42,2025-11-25T18:27:57.414Z
17148589415,Letícia Moura,leticia.moura+9415@live.com,NORDESTE,60,2025-11-25T18:27:57.414Z
17149326565,Vinícius Reis,vinicius.reis+6565@bol.com.br,NORTE,29,2025-11-25T18:27:57.414Z
17151420051,Carla Xavier,carla.xavier+0051@bol.com.br,NORDESTE,37,2025-11-25T18:27:57.414Z
17152528894,Ana Siqueira,ana.siqueira+8894@live.com,SUL,20,2025-11-25T18:27:57.414Z
17152555458,José Macedo,jose.macedo+5458@proton.me,NORDESTE,59,2025-11-25T18:27:57.414Z
17171579636,Fernando Campos,fernando.campos+9636@hotmail.com,SUDESTE,42,2025-11-25T18:27:57.414Z
17176474577,Débora Costa,debora.costa+4577@yahoo.com,SUL,49,2025-11-25T18:27:57.414Z
17180671022,Rafael Paiva,rafael.paiva+1022@hotmail.com,CENTRO-OESTE,49,2025-11-25T18:27:57.414Z
17185019220,Adriana Almeida,adriana.almeida+9220@yahoo.com,NORDESTE,21,2025-11-25T18:27:57.414Z
17187982586,Carla Antunes,carla.antunes+2586@yahoo.com,NORDESTE,20,2025-11-25T18:27:57.414Z
17190667869,Evelin Fernandes,evelin.fernandes+7869@gmail.com,SUDESTE,33,2025-11-25T18:27:57.414Z
17193952036,Eduarda Macedo,eduarda.macedo+2036@gmail.com,SUDESTE,20,2025-11-25T18:27:57.414Z
17197655465,Paula Andrade,paula.andrade+5465@live.com,NORDESTE,31,2025-11-25T18:27:57.414Z
17197656553,Larissa Santos,larissa.santos+6553@mail.com,SUL,31,2025-11-25T18:27:57.414Z
17201324651,Débora Dias,debora.dias+4651@gmail.com,SUL,51,2025-11-25T18:27:57.414Z
17204404554,Camila Xavier,camila.xavier+4554@outlook.com,NORDESTE,33,2025-11-25T18:27:57.414Z
17210883612,Mariana Rezende,mariana.rezende+3612@mail.com,NORDESTE,52,2025-11-25T18:27:57.414Z
17220612940,Antônio Azevedo,antonio.azevedo+2940@bol.com.br,SUL,28,2025-11-25T18:27:57.414Z
17230818894,Breno Santana,breno.santana+8894@mail.com,CENTRO-OESTE,29,2025-11-25T18:27:57.414Z
17239335998,Erick Campos,erick.campos+5998@uol.com.br,SUL,21,2025-11-25T18:27:57.414Z
17242314641,Débora Campos,debora.campos+4641@yahoo.com,NORTE,68,2025-11-25T18:27:57.414Z
17256263370,Rafael Cunha,rafael.cunha+3370@icloud.com,SUDESTE,40,2025-11-25T18:27:57.414Z
17258187828,Natalia Cardoso,natalia.cardoso+7828@hotmail.com,SUDESTE,40,2025-11-25T18:27:57.414Z
17259500860,Fábio Pires,fabio.pires+0860@proton.me,NORDESTE,75,2025-11-25T18:27:57.414Z
17263594008,Fernando Pinheiro,fernando.pinheiro+4008@proton.me,NORDESTE,38,2025-11-25T18:27:57.414Z
17266383547,Camila Moraes,camila.moraes+3547@bol.com.br,NORTE,59,2025-11-25T18:27:57.414Z
17266587657,Diogo Almeida,diogo.almeida+7657@live.com,NORDESTE,29,2025-11-25T18:27:57.414Z
17271957833,Jonathan Nunes,jonathan.nunes+7833@gmail.com,SUDESTE,40,2025-11-25T18:27:57.414Z
17276538198,Elis Aguiar,elis.aguiar+8198@gmail.com,SUDESTE,32,2025-11-25T18:27:57.414Z
17278088944,Júlia Fernandes,julia.fernandes+8944@hotmail.com,CENTRO-OESTE,33,2025-11-25T18:27:57.414Z
17281086246,Ana Dutra,ana.dutra+6246@mail.com,CENTRO-OESTE,39,2025-11-25T18:27:57.414Z
17283980430,Gustavo Moura,gustavo.moura+0430@uol.com.br,NORDESTE,36,2025-11-25T18:27:57.414Z
17288483188,Heitor Freitas,heitor.freitas+3188@bol.com.br,SUDESTE,50,2025-11-25T18:27:57.414Z
17292749909,Tatiana Campos,tatiana.campos+9909@icloud.com,SUL,27,2025-11-25T18:27:57.414Z
17294428420,Caíque Dutra,caique.dutra+8420@uol.com.br,SUL,26,2025-11-25T18:27:57.414Z
17295600064,Renato Antunes,renato.antunes+0064@proton.me,SUDESTE,19,2025-11-25T18:27:57.414Z
17299551641,Fábio Santana,fabio.santana+1641@icloud.com,CENTRO-OESTE,51,2025-11-25T18:27:57.414Z
17304817165,Elisa Mendes,elisa.mendes+7165@outlook.com,CENTRO-OESTE,30,2025-11-25T18:27:57.414Z
17306450760,Fernando Toledo,fernando.toledo+0760@uol.com.br,SUDESTE,47,2025-11-25T18:27:57.414Z
17310184558,Beatriz Peixoto,beatriz.peixoto+4558@proton.me,SUL,46,2025-11-25T18:27:57.414Z
17310428373,Fernando Azevedo,fernando.azevedo+8373@gmail.com,NORDESTE,58,2025-11-25T18:27:57.414Z
17314399985,Diego Sant’anna,diego.santanna+9985@hotmail.com,SUDESTE,73,2025-11-25T18:27:57.414Z
17326086039,Débora Batista,debora.batista+6039@yahoo.com,CENTRO-OESTE,31,2025-11-25T18:27:57.414Z
17328720872,Cristiano Carvalho,cristiano.carvalho+0872@outlook.com,NORDESTE,28,2025-11-25T18:27:57.414Z
17331532486,Jonathan Souza,jonathan.souza+2486@icloud.com,NORTE,32,2025-11-25T18:27:57.414Z
17333604775,Patrícia Araújo,patricia.araujo+4775@icloud.com,SUL,28,2025-11-25T18:27:57.414Z
17341180436,Cecília Queiroz,cecilia.queiroz+0436@uol.com.br,CENTRO-OESTE,61,2025-11-25T18:27:57.414Z
17342815895,Heitor Andrade,heitor.andrade+5895@bol.com.br,SUDESTE,70,2025-11-25T18:27:57.414Z
17346072983,Elaine Santana,elaine.santana+2983@bol.com.br,SUL,20,2025-11-25T18:27:57.414Z
17347066474,Letícia Barreto,leticia.barreto+6474@gmail.com,SUDESTE,31,2025-11-25T18:27:57.414Z
17366862538,Eduarda Peixoto,eduarda.peixoto+2538@bol.com.br,NORTE,50,2025-11-25T18:27:57.414Z
17376895285,Fabiana Araújo,fabiana.araujo+5285@live.com,SUDESTE,29,2025-11-25T18:27:57.414Z
17387043472,Simone Rangel,simone.rangel+3472@yahoo.com,NORDESTE,30,2025-11-25T18:27:57.414Z
17391453913,Elisa Brito,elisa.brito+3913@icloud.com,CENTRO-OESTE,59,2025-11-25T18:27:57.414Z
17396130520,Vitória Andrade,vitoria.andrade+0520@hotmail.com,SUDESTE,70,2025-11-25T18:27:57.414Z
17401031838,Arthur Barros,arthur.barros+1838@icloud.com,CENTRO-OESTE,52,2025-11-25T18:27:57.414Z
17402629864,Karina Paiva,karina.paiva+9864@outlook.com,SUDESTE,43,2025-11-25T18:27:57.414Z
17405700937,Vinícius Teixeira,vinicius.teixeira+0937@hotmail.com,NORDESTE,38,2025-11-25T18:27:57.414Z
17409097960,Diogo Azevedo,diogo.azevedo+7960@hotmail.com,SUL,29,2025-11-25T18:27:57.414Z
17424403166,Thiago Barbosa,thiago.barbosa+3166@icloud.com,NORDESTE,41,2025-11-25T18:27:57.414Z
17435632088,Otávio Campos,otavio.campos+2088@mail.com,SUL,60,2025-11-25T18:27:57.414Z
17444959033,Bárbara Toledo,barbara.toledo+9033@uol.com.br,NORDESTE,42,2025-11-25T18:27:57.414Z
17456052764,Erick Bezerra,erick.bezerra+2764@gmail.com,SUDESTE,41,2025-11-25T18:27:57.414Z
17458620536,Isabela Pontes,isabela.pontes+0536@icloud.com,NORDESTE,58,2025-11-25T18:27:57.414Z
17461096989,Jonathan Mendes,jonathan.mendes+6989@icloud.com,NORDESTE,27,2025-11-25T18:27:57.414Z
17467182260,Karina Ribeiro,karina.ribeiro+2260@hotmail.com,SUDESTE,23,2025-11-25T18:27:57.414Z
17470406317,Caíque Pereira,caique.pereira+6317@gmail.com,NORDESTE,30,2025-11-25T18:27:57.414Z
17477476227,Renato Siqueira,renato.siqueira+6227@proton.me,NORDESTE,21,2025-11-25T18:27:57.414Z
17480447754,Isabela Sant’anna,isabela.santanna+7754@yahoo.com,NORDESTE,49,2025-11-25T18:27:57.414Z
17480926266,Rodrigo Rangel,rodrigo.rangel+6266@uol.com.br,SUDESTE,72,2025-11-25T18:27:57.414Z
17486034322,Elisa Brito,elisa.brito+4322@icloud.com,CENTRO-OESTE,40,2025-11-25T18:27:57.414Z
17517566515,Bianca Teixeira,bianca.teixeira+6515@live.com,SUDESTE,64,2025-11-25T18:27:57.414Z
17522840998,Bárbara Andrade,barbara.andrade+0998@outlook.com,CENTRO-OESTE,28,2025-11-25T18:27:57.414Z
17523641089,Patrícia Rodrigues,patricia.rodrigues+1089@bol.com.br,NORTE,54,2025-11-25T18:27:57.414Z
17524599183,Estela Pinheiro,estela.pinheiro+9183@outlook.com,NORDESTE,38,2025-11-25T18:27:57.414Z
17527239156,Antônio Toledo,antonio.toledo+9156@proton.me,SUDESTE,58,2025-11-25T18:27:57.414Z
17533997907,Caio Azevedo,caio.azevedo+7907@gmail.com,SUDESTE,33,2025-11-25T18:27:57.414Z
17535899215,Camila Moura,camila.moura+9215@outlook.com,NORDESTE,41,2025-11-25T18:27:57.414Z
17540382531,Diego Campos,diego.campos+2531@icloud.com,SUDESTE,20,2025-11-25T18:27:57.414Z
17556050741,Alessandra Teixeira,alessandra.teixeira+0741@outlook.com,NORDESTE,29,2025-11-25T18:27:57.414Z
17568141370,Débora Moreira,debora.moreira+1370@outlook.com,NORDESTE,61,2025-11-25T18:27:57.414Z
17588969755,Matheus Martins,matheus.martins+9755@bol.com.br,NORDESTE,47,2025-11-25T18:27:57.414Z
17598562073,Elisa Martins,elisa.martins+2073@outlook.com,SUL,46,2025-11-25T18:27:57.414Z
17601873032,Bianca Ribeiro,bianca.ribeiro+3032@yahoo.com,SUDESTE,57,2025-11-25T18:27:57.414Z
17604773271,Renato Mendes,renato.mendes+3271@live.com,NORDESTE,37,2025-11-25T18:27:57.414Z
17608902309,Débora Araújo,debora.araujo+2309@hotmail.com,NORDESTE,41,2025-11-25T18:27:57.414Z
17624158014,Matheus Rangel,matheus.rangel+8014@live.com,SUDESTE,19,2025-11-25T18:27:57.414Z
17650279932,Cristiano Bonfim,cristiano.bonfim+9932@live.com,CENTRO-OESTE,53,2025-11-25T18:27:57.414Z
17652324246,Clara Batista,clara.batista+4246@icloud.com,SUDESTE,38,2025-11-25T18:27:57.414Z
17672367386,Júlia Macedo,julia.macedo+7386@live.com,CENTRO-OESTE,38,2025-11-25T18:27:57.414Z
17674724153,Elaine Pires,elaine.pires+4153@icloud.com,CENTRO-OESTE,29,2025-11-25T18:27:57.414Z
17681169453,Arthur Campos,arthur.campos+9453@yahoo.com,CENTRO-OESTE,58,2025-11-25T18:27:57.414Z
17692903958,Henrique Araújo,henrique.araujo+3958@mail.com,SUL,40,2025-11-25T18:27:57.414Z
17696124577,José Freitas,jose.freitas+4577@live.com,CENTRO-OESTE,52,2025-11-25T18:27:57.414Z
17699381823,Thiago Pires,thiago.pires+1823@gmail.com,CENTRO-OESTE,59,2025-11-25T18:27:57.414Z
17701110686,Alice Macedo,alice.macedo+0686@outlook.com,SUL,28,2025-11-25T18:27:57.414Z
17718227085,Jonathan Rangel,jonathan.rangel+7085@hotmail.com,SUL,51,2025-11-25T18:27:57.414Z
17724241298,Enzo Correia,enzo.correia+1298@gmail.com,NORDESTE,29,2025-11-25T18:27:57.414Z
17732668683,Flávia Lima,flavia.lima+8683@hotmail.com,SUDESTE,47,2025-11-25T18:27:57.414Z
17737890761,Camila Paiva,camila.paiva+0761@mail.com,NORDESTE,58,2025-11-25T18:27:57.414Z
17742797902,Heitor Pires,heitor.pires+7902@outlook.com,CENTRO-OESTE,21,2025-11-25T18:27:57.414Z
17748591193,Cristiano Correia,cristiano.correia+1193@proton.me,NORTE,22,2025-11-25T18:27:57.414Z
17751260868,Henrique Brito,henrique.brito+0868@uol.com.br,SUL,31,2025-11-25T18:27:57.414Z
17764602988,Diogo Bonfim,diogo.bonfim+2988@bol.com.br,NORDESTE,29,2025-11-25T18:27:57.414Z
17765325372,Rodrigo Maia,rodrigo.maia+5372@gmail.com,CENTRO-OESTE,30,2025-11-25T18:27:57.414Z
17766283958,Adriana Gomes,adriana.gomes+3958@hotmail.com,SUDESTE,41,2025-11-25T18:27:57.414Z
17772882208,Jonathan Fonseca,jonathan.fonseca+2208@gmail.com,SUDESTE,32,2025-11-25T18:27:57.414Z
17775282881,João Rangel,joao.rangel+2881@gmail.com,NORDESTE,40,2025-11-25T18:27:57.414Z
17780659667,Bárbara Nunes,barbara.nunes+9667@uol.com.br,SUDESTE,40,2025-11-25T18:27:57.414Z
17782586402,José Moura,jose.moura+6402@yahoo.com,SUDESTE,49,2025-11-25T18:27:57.414Z
17782976708,Igor Rezende,igor.rezende+6708@bol.com.br,SUDESTE,42,2025-11-25T18:27:57.414Z
17799320018,Henrique Fernandes,henrique.fernandes+0018@live.com,NORTE,40,2025-11-25T18:27:57.414Z
17803758153,Enzo Xavier,enzo.xavier+8153@icloud.com,SUL,56,2025-11-25T18:27:57.414Z
17806055150,Eduarda Araújo,eduarda.araujo+5150@uol.com.br,SUDESTE,43,2025-11-25T18:27:57.414Z
17809748806,Alessandra Barros,alessandra.barros+8806@mail.com,NORDESTE,71,2025-11-25T18:27:57.414Z
17813912750,Bárbara Dutra,barbara.dutra+2750@gmail.com,NORDESTE,36,2025-11-25T18:27:57.414Z
17814053741,Letícia Araújo,leticia.araujo+3741@gmail.com,SUL,20,2025-11-25T18:27:57.414Z
17815553486,Vitória Pinheiro,vitoria.pinheiro+3486@icloud.com,SUL,38,2025-11-25T18:27:57.414Z
17817082986,Fábio Almeida,fabio.almeida+2986@mail.com,SUL,29,2025-11-25T18:27:57.414Z
17818431046,Heitor Rodrigues,heitor.rodrigues+1046@proton.me,NORDESTE,49,2025-11-25T18:27:57.414Z
17819757797,Paula Maia,paula.maia+7797@gmail.com,SUDESTE,63,2025-11-25T18:27:57.414Z
17819958691,Cristiano Guimarães,cristiano.guimaraes+8691@icloud.com,NORDESTE,36,2025-11-25T18:27:57.414Z
17836096902,Felipe Pontes,felipe.pontes+6902@icloud.com,NORDESTE,46,2025-11-25T18:27:57.414Z
17840248484,Elaine Lima,elaine.lima+8484@proton.me,SUL,19,2025-11-25T18:27:57.414Z
17841067010,Thiago Oliveira,thiago.oliveira+7010@hotmail.com,NORDESTE,36,2025-11-25T18:27:57.414Z
17847818819,Mariana Freitas,mariana.freitas+8819@hotmail.com,NORDESTE,39,2025-11-25T18:27:57.414Z
17855107272,Matheus Amorim,matheus.amorim+7272@yahoo.com,SUL,41,2025-11-25T18:27:57.414Z
17859324367,Otávio Tavares,otavio.tavares+4367@outlook.com,NORDESTE,31,2025-11-25T18:27:57.414Z
17871689736,Alessandra Dutra,alessandra.dutra+9736@yahoo.com,SUDESTE,33,2025-11-25T18:27:57.414Z
17884120420,Lucas Moraes,lucas.moraes+0420@proton.me,SUL,31,2025-11-25T18:27:57.414Z
17892019054,Karina Rangel,karina.rangel+9054@live.com,NORDESTE,31,2025-11-25T18:27:57.414Z
17893345949,Adriana Souza,adriana.souza+5949@icloud.com,NORDESTE,38,2025-11-25T18:27:57.414Z
17904853372,Alice Almeida,alice.almeida+3372@gmail.com,SUDESTE,41,2025-11-25T18:27:57.414Z
17906385989,Otávio Rezende,otavio.rezende+5989@outlook.com,NORDESTE,46,2025-11-25T18:27:57.414Z
17917341623,Evelin Silveira,evelin.silveira+1623@icloud.com,SUDESTE,54,2025-11-25T18:27:57.414Z
17918571363,Fábio Dutra,fabio.dutra+1363@icloud.com,SUDESTE,53,2025-11-25T18:27:57.414Z
17930588424,Augusto Azevedo,augusto.azevedo+8424@yahoo.com,SUDESTE,30,2025-11-25T18:27:57.414Z
17936171407,Matheus Novaes,matheus.novaes+1407@gmail.com,SUL,33,2025-11-25T18:27:57.414Z
17939799813,André Carvalho,andre.carvalho+9813@bol.com.br,SUDESTE,49,2025-11-25T18:27:57.414Z
17942314257,Matheus Mendes,matheus.mendes+4257@mail.com,SUL,38,2025-11-25T18:27:57.414Z
17942518591,Mariana Toledo,mariana.toledo+8591@bol.com.br,SUL,28,2025-11-25T18:27:57.414Z
17943780701,Cecília Fernandes,cecilia.fernandes+0701@outlook.com,SUDESTE,18,2025-11-25T18:27:57.414Z
17949395343,Gustavo Reis,gustavo.reis+5343@gmail.com,SUDESTE,50,2025-11-25T18:27:57.414Z
17955004322,Bárbara Assis,barbara.assis+4322@outlook.com,SUDESTE,69,2025-11-25T18:27:57.414Z
17956056329,Vinícius Rangel,vinicius.rangel+6329@uol.com.br,SUDESTE,57,2025-11-25T18:27:57.414Z
17958852507,Fábio Fonseca,fabio.fonseca+2507@gmail.com,NORDESTE,47,2025-11-25T18:27:57.414Z
17967529212,Bruno Souza,bruno.souza+9212@uol.com.br,NORDESTE,31,2025-11-25T18:27:57.414Z
17988914416,Letícia Silveira,leticia.silveira+4416@outlook.com,SUDESTE,61,2025-11-25T18:27:57.414Z
17990384081,Diego Moreira,diego.moreira+4081@uol.com.br,NORDESTE,53,2025-11-25T18:27:57.414Z
17995522102,Mariana Novaes,mariana.novaes+2102@uol.com.br,SUDESTE,50,2025-11-25T18:27:57.414Z
17998617421,Joana Guimarães,joana.guimaraes+7421@outlook.com,SUL,30,2025-11-25T18:27:57.414Z
18003142768,Matheus Andrade,matheus.andrade+2768@gmail.com,SUL,61,2025-11-25T18:27:57.414Z
18005996253,Paula Siqueira,paula.siqueira+6253@mail.com,SUDESTE,23,2025-11-25T18:27:57.414Z
18017401483,Antônio Almeida,antonio.almeida+1483@gmail.com,SUL,57,2025-11-25T18:27:57.414Z
18027511467,Elaine Novaes,elaine.novaes+1467@bol.com.br,SUDESTE,46,2025-11-25T18:27:57.414Z
18032752819,André Rocha,andre.rocha+2819@icloud.com,SUDESTE,51,2025-11-25T18:27:57.414Z
18036013335,Matheus Coelho,matheus.coelho+3335@live.com,CENTRO-OESTE,59,2025-11-25T18:27:57.414Z
18040182416,Cecília Rocha,cecilia.rocha+2416@outlook.com,NORTE,23,2025-11-25T18:27:57.414Z
18043001330,Heitor Correia,heitor.correia+1330@outlook.com,NORDESTE,51,2025-11-25T18:27:57.414Z
18044741546,Vinícius Almeida,vinicius.almeida+1546@outlook.com,NORDESTE,51,2025-11-25T18:27:57.414Z
18044942905,Otávio Freitas,otavio.freitas+2905@yahoo.com,SUDESTE,38,2025-11-25T18:27:57.414Z
18056417638,Flávia Teixeira,flavia.teixeira+7638@mail.com,SUDESTE,50,2025-11-25T18:27:57.414Z
18060138181,Yasmin Teixeira,yasmin.teixeira+8181@proton.me,CENTRO-OESTE,22,2025-11-25T18:27:57.414Z
18067598146,Júlia Siqueira,julia.siqueira+8146@proton.me,SUL,30,2025-11-25T18:27:57.414Z
18072168979,Fernando Cavalcante,fernando.cavalcante+8979@icloud.com,SUDESTE,27,2025-11-25T18:27:57.414Z
18073510540,Débora Novaes,debora.novaes+0540@mail.com,SUDESTE,63,2025-11-25T18:27:57.414Z
18077234076,Caíque Figueiredo,caique.figueiredo+4076@outlook.com,SUDESTE,44,2025-11-25T18:27:57.414Z
18077811336,André Oliveira,andre.oliveira+1336@bol.com.br,NORDESTE,58,2025-11-25T18:27:57.414Z
18080577340,Natalia Cunha,natalia.cunha+7340@bol.com.br,SUL,40,2025-11-25T18:27:57.414Z
18081842857,Isabela Dias,isabela.dias+2857@gmail.com,SUL,23,2025-11-25T18:27:57.414Z
18082217935,Amanda Sant’anna,amanda.santanna+7935@live.com,SUDESTE,63,2025-11-25T18:27:57.414Z
18086570036,Rodrigo Barbosa,rodrigo.barbosa+0036@yahoo.com,SUDESTE,59,2025-11-25T18:27:57.414Z
18088500631,Flávia Rezende,flavia.rezende+0631@mail.com,SUDESTE,60,2025-11-25T18:27:57.414Z
18095155631,Elisa Dutra,elisa.dutra+5631@uol.com.br,SUL,37,2025-11-25T18:27:57.414Z
18097308697,Renato Cavalcante,renato.cavalcante+8697@proton.me,CENTRO-OESTE,23,2025-11-25T18:27:57.414Z
18099113476,Erick Almeida,erick.almeida+3476@gmail.com,NORDESTE,72,2025-11-25T18:27:57.414Z
18109623700,Gabriela Toledo,gabriela.toledo+3700@proton.me,NORTE,32,2025-11-25T18:27:57.414Z
18113015017,Elisa Cunha,elisa.cunha+5017@uol.com.br,SUL,58,2025-11-25T18:27:57.414Z
18119812885,José Sant’anna,jose.santanna+2885@uol.com.br,SUDESTE,29,2025-11-25T18:27:57.414Z
18121462517,Matheus Xavier,matheus.xavier+2517@uol.com.br,NORTE,30,2025-11-25T18:27:57.414Z
18123487347,Eduarda Pontes,eduarda.pontes+7347@proton.me,CENTRO-OESTE,30,2025-11-25T18:27:57.414Z
18124085756,Cristiano Andrade,cristiano.andrade+5756@outlook.com,SUDESTE,27,2025-11-25T18:27:57.414Z
