id_cliente,nome_cliente,regiao_cliente,idade_cliente,faixa_etaria,qtde_atendimentos,tempo_medio_espera_seg,tempo_medio_atendimento_seg,nota_media_satisfacao,taxa_resolucao,custo_total,custo_medio_por_chamado
89626925731,Evelin Toledo,SUDESTE,41,Adulto,1,0.0,84.0,3.0,0.00000,0.00755853,0.007558530000
90856196512,Felipe Rocha,NORDESTE,31,Adulto,4,360.25,972.25,3.0,0.25000,2.23781529,0.559453822500
99466311740,Caíque Batista,NORDESTE,32,Adulto,3,191.0,1297.3333333333333,,0.00000,0.94449238,0.314830793333
12680909683,Diogo Araújo,NORDESTE,38,Adulto,1,0.0,108.0,2.0,1.00000,0.00228063,0.002280630000
15046141612,Cecília Almeida,SUL,19,Jovem,1,0.0,326.0,2.0,0.00000,0.04437347,0.044373470000
19767263327,Diego Brito,SUDESTE,22,Jovem,1,0.0,498.0,2.0,0.00000,0.01664553,0.016645530000
20959745123,Arthur Sant’anna,SUDESTE,59,Adulto,2,277.5,1468.0,3.0,0.50000,1.66801154,0.834005770000
21594562521,Tatiana Campos,NORDESTE,22,Jovem,1,0.0,112.0,2.0,0.00000,0.01819572,0.018195720000
29146949065,Vitória Paiva,SUDESTE,50,Adulto,1,0.0,567.0,4.0,1.00000,0.00759077,0.007590770000
37546058526,Carla Tavares,CENTRO-OESTE,62,Idoso,1,0.0,550.0,2.0,0.00000,0.00289453,0.002894530000
38521672178,Diego Figueiredo,SUL,23,Jovem,1,0.0,564.0,2.0,1.00000,0.01053172,0.010531720000
39646453774,Otávio Ribeiro,NORDESTE,40,Adulto,2,98.5,1040.0,2.5,0.50000,1.34115188,0.670575940000
48025615189,Adriana Moura,SUDESTE,31,Adulto,2,227.0,639.0,3.0,0.50000,0.57850497,0.289252485000
48843942568,Natalia Brito,SUDESTE,41,Adulto,1,0.0,181.0,4.0,0.00000,0.00221907,0.002219070000
54886929712,Bárbara Nunes,NORDESTE,39,Adulto,1,0.0,440.0,2.0,1.00000,0.04974805,0.049748050000
57661368658,Vitória Nunes,NORDESTE,58,Adulto,1,0.0,79.0,4.0,0.00000,0.00596668,0.005966680000
60079358640,Adriana Silveira,SUDESTE,24,Jovem,1,0.0,373.0,2.0,0.00000,0.06682660,0.066826600000
66425828680,Paula Dutra,NORDESTE,42,Adulto,1,0.0,418.0,4.0,0.00000,0.03437380,0.034373800000
81574195013,Thiago Assis,SUL,43,Adulto,1,0.0,362.0,3.0,0.00000,0.06522930,0.065229300000
92509512075,Clara Bonfim,SUDESTE,50,Adulto,1,0.0,149.0,2.0,0.00000,0.01585077,0.015850770000
12803849329,Débora Andrade,NORDESTE,31,Adulto,1,0.0,344.0,2.0,1.00000,0.03759161,0.037591610000
17022987361,Evelin Barbosa,NORTE,47,Adulto,1,0.0,376.0,3.0,1.00000,0.00560450,0.005604500000
20632403467,Patrícia Martins,NORDESTE,59,Adulto,1,0.0,488.0,2.0,1.00000,0.03164266,0.031642660000
21478907827,Felipe Rodrigues,NORTE,46,Adulto,1,0.0,108.0,2.0,0.00000,0.01559841,0.015598410000
26145341037,Clara Pires,SUDESTE,49,Adulto,1,0.0,555.0,2.0,1.00000,0.02533723,0.025337230000
26921405696,Tatiana Martins,NORTE,51,Adulto,1,0.0,598.0,4.0,1.00000,0.11519856,0.115198560000
29172295762,Breno Carvalho,CENTRO-OESTE,30,Adulto,5,547.0,2306.8,2.6,0.40000,4.78547898,0.957095796000
35951670591,Lucas Teixeira,SUDESTE,37,Adulto,7,431.57142857142856,1826.5714285714287,2.4285714285714284,0.71429,8.80792142,1.258274488571
42151131224,Otávio Pereira,SUDESTE,60,Adulto,1,0.0,206.0,4.0,0.00000,0.01928426,0.019284260000
43597587130,Estela Rodrigues,NORTE,48,Adulto,6,559.3333333333334,1581.0,3.0,0.66667,5.43159427,0.905265711667
45378670140,Thiago Brito,SUDESTE,50,Adulto,2,56.0,659.5,3.5,0.00000,0.41380191,0.206900955000
46978129930,Vinícius Ribeiro,NORDESTE,22,Jovem,2,182.0,537.0,2.5,0.00000,0.21251382,0.106256910000
51782893109,Amanda Figueiredo,SUL,60,Adulto,1,0.0,1120.0,,1.00000,0.06735494,0.067354940000
60763624426,Vinícius Oliveira,SUDESTE,30,Adulto,1,0.0,243.0,3.0,0.00000,0.00002461,0.000024610000
62309930263,Erick Coelho,SUDESTE,39,Adulto,1,0.0,114.0,2.0,1.00000,0.01749278,0.017492780000
66477531947,Fabiana Barros,SUL,32,Adulto,1,0.0,1035.0,2.0,1.00000,0.01319615,0.013196150000
69896407871,Caíque Amorim,SUL,25,Jovem,1,0.0,33.0,2.0,1.00000,0.00589599,0.005895990000
70056306004,Bianca Novaes,SUDESTE,29,Jovem,1,0.0,261.0,3.0,0.00000,0.04373604,0.043736040000
74022516464,Rafael Souza,SUDESTE,50,Adulto,1,0.0,235.0,2.0,1.00000,0.00703418,0.007034180000
74459110800,Letícia Carvalho,NORTE,39,Adulto,6,628.5,2317.1666666666665,2.5,0.33333,6.03156711,1.005261185000
76908127158,André Costa,SUL,39,Adulto,1,0.0,170.0,2.0,0.00000,0.02625316,0.026253160000
77657623197,Tatiana Brito,SUL,49,Adulto,1,0.0,58.0,4.0,1.00000,0.00317715,0.003177150000
87293491696,Renato Pires,NORDESTE,29,Jovem,1,0.0,119.0,3.0,0.00000,0.00952760,0.009527600000
88243399206,Fábio Pinheiro,NORDESTE,31,Adulto,1,0.0,83.0,2.0,0.00000,0.00481175,0.004811750000
88652383513,Erick Macedo,SUL,22,Jovem,1,0.0,510.0,5.0,1.00000,0.07643563,0.076435630000
90763576535,Caíque Batista,NORTE,31,Adulto,7,711.7142857142857,1824.7142857142858,3.4285714285714284,0.57143,9.04990254,1.292843220000
93031328492,Simone Batista,NORDESTE,30,Adulto,1,0.0,771.0,3.0,1.00000,0.04806700,0.048067000000
96814673747,Diogo Paiva,NORTE,38,Adulto,1,0.0,486.0,,0.00000,0.06315684,0.063156840000
10723236967,Sofia Novaes,SUDESTE,38,Adulto,3,258.6666666666667,1424.6666666666667,3.3333333333333335,0.00000,1.74421438,0.581404793333
15013865310,Daniela Moura,SUDESTE,30,Adulto,1,0.0,476.0,3.0,0.00000,0.03123384,0.031233840000
17047044214,Erick Campos,SUL,48,Adulto,2,167.0,978.0,2.5,0.50000,1.27526208,0.637631040000
17456052764,Erick Bezerra,SUDESTE,41,Adulto,1,0.0,44.0,3.0,0.00000,0.00819267,0.008192670000
19247193925,Gustavo Moura,CENTRO-OESTE,49,Adulto,2,18.5,838.0,3.0,0.00000,0.29456647,0.147283235000
33768140822,Vitória Peixoto,SUDESTE,52,Adulto,1,0.0,440.0,3.0,1.00000,0.07151937,0.071519370000
38300966405,Cecília Santana,NORDESTE,59,Adulto,1,0.0,497.0,2.0,0.00000,0.04789487,0.047894870000
45452836797,João Fonseca,SUDESTE,51,Adulto,1,0.0,511.0,3.0,0.00000,0.02930470,0.029304700000
47535688771,Simone Tavares,NORDESTE,29,Jovem,1,0.0,1191.0,3.0,1.00000,0.14336221,0.143362210000
48680481599,Sofia Cavalcante,SUDESTE,20,Jovem,1,0.0,484.0,3.0,0.00000,0.03017419,0.030174190000
53291347964,Flávia Teixeira,SUDESTE,29,Jovem,1,0.0,337.0,3.0,0.00000,0.01084903,0.010849030000
61792322223,Ana Fernandes,NORDESTE,48,Adulto,1,0.0,575.0,3.0,1.00000,0.08497920,0.084979200000
62308716593,Daniela Pires,NORDESTE,39,Adulto,1,0.0,153.0,4.0,0.00000,0.01637431,0.016374310000
64894958160,Mariana Santana,SUDESTE,30,Adulto,1,0.0,61.0,5.0,0.00000,0.00578345,0.005783450000
67289561923,Felipe Silveira,SUDESTE,31,Adulto,1,0.0,1112.0,3.0,0.00000,0.18430638,0.184306380000
68390031279,Lucas Paiva,CENTRO-OESTE,40,Adulto,2,195.0,699.5,3.0,0.00000,0.54269039,0.271345195000
73449470239,Alessandra Sales,SUDESTE,51,Adulto,1,0.0,356.0,2.0,0.00000,0.04067493,0.040674930000
75558556097,Paula Pires,NORDESTE,28,Jovem,1,0.0,577.0,5.0,0.00000,0.01607121,0.016071210000
87072120641,Beatriz Queiroz,SUDESTE,60,Adulto,1,0.0,342.0,,0.00000,0.06286880,0.062868800000
90888864904,Elisa Souza,SUL,48,Adulto,1,0.0,208.0,3.0,0.00000,0.00955204,0.009552040000
91710021547,Beatriz Macedo,SUDESTE,21,Jovem,1,0.0,1049.0,2.0,1.00000,0.02160804,0.021608040000
91999651750,Fabiana Xavier,SUDESTE,38,Adulto,1,0.0,40.0,,0.00000,0.00611719,0.006117190000
97602105666,Arthur Mendes,CENTRO-OESTE,28,Jovem,1,0.0,154.0,,0.00000,0.02621312,0.026213120000
13529786606,Yasmin Silveira,CENTRO-OESTE,66,Idoso,6,671.0,2013.8333333333333,3.3333333333333335,0.50000,7.17131059,1.195218431667
14349011540,Clara Teixeira,SUDESTE,29,Jovem,4,561.75,906.25,3.0,0.50000,1.34893844,0.337234610000
19290627613,Gustavo Andrade,CENTRO-OESTE,29,Jovem,1,0.0,375.0,3.0,0.00000,0.01949420,0.019494200000
31460982454,Flávia Aguiar,CENTRO-OESTE,51,Adulto,1,0.0,137.0,4.0,0.00000,0.00521348,0.005213480000
38274529573,Jonathan Pires,SUDESTE,30,Adulto,1,0.0,388.0,4.0,0.00000,0.01061242,0.010612420000
42977456568,José Fonseca,NORDESTE,39,Adulto,1,0.0,131.0,2.0,0.00000,0.02469834,0.024698340000
45663215506,Ana Cardoso,SUDESTE,39,Adulto,1,0.0,104.0,2.0,0.00000,0.00420594,0.004205940000
48209791672,Vitória Rangel,SUDESTE,21,Jovem,2,63.0,1526.0,3.0,0.00000,0.97245066,0.486225330000
48611205049,Estela Santos,CENTRO-OESTE,58,Adulto,1,0.0,487.0,4.0,1.00000,0.00571913,0.005719130000
57023922432,Augusto Paiva,SUDESTE,29,Jovem,1,0.0,441.0,3.0,1.00000,0.07144388,0.071443880000
65720841354,Igor Araújo,SUDESTE,39,Adulto,1,0.0,465.0,4.0,0.00000,0.09200558,0.092005580000
67700983763,Gustavo Bezerra,CENTRO-OESTE,46,Adulto,1,0.0,1146.0,3.0,0.00000,0.20215456,0.202154560000
68685874472,Enzo Queiroz,NORDESTE,40,Adulto,1,0.0,445.0,3.0,0.00000,0.08225737,0.082257370000
72327255833,Simone Peixoto,SUDESTE,42,Adulto,1,0.0,826.0,3.0,1.00000,0.03759139,0.037591390000
72476343938,Diego Cunha,NORDESTE,50,Adulto,5,406.6,1906.4,2.8,0.40000,5.38505263,1.077010526000
82466519054,Fernando Toledo,SUDESTE,29,Jovem,4,427.0,2588.5,2.75,0.25000,5.06478017,1.266195042500
84533578412,Simone Martins,SUL,39,Adulto,1,0.0,319.0,3.0,0.00000,0.03632764,0.036327640000
91195290680,Helena Moraes,SUL,26,Jovem,1,0.0,78.0,3.0,0.00000,0.00288300,0.002883000000
94003359499,Henrique Prado,NORDESTE,20,Jovem,2,58.5,629.0,4.0,0.00000,0.18768661,0.093843305000
16531229733,Clara Barros,NORDESTE,59,Adulto,1,0.0,47.0,4.0,1.00000,0.00796230,0.007962300000
18499047669,Fábio Albuquerque,NORDESTE,27,Jovem,1,0.0,887.0,2.0,1.00000,0.14036297,0.140362970000
25114709049,Débora Ribeiro,NORDESTE,60,Adulto,1,0.0,273.0,2.0,0.00000,0.03563752,0.035637520000
27586857652,Tatiana Pontes,SUL,60,Adulto,1,0.0,878.0,4.0,0.00000,0.16601257,0.166012570000
32436068171,Matheus Pinheiro,NORDESTE,20,Jovem,1,0.0,429.0,2.0,0.00000,0.00917589,0.009175890000
53892585773,Letícia Sales,NORDESTE,42,Adulto,1,0.0,479.0,4.0,0.00000,0.04296137,0.042961370000
56603891855,Ana Fernandes,NORDESTE,40,Adulto,1,0.0,325.0,3.0,0.00000,0.06495571,0.064955710000
57067533455,Felipe Pontes,SUDESTE,41,Adulto,1,0.0,445.0,3.0,0.00000,0.03540891,0.035408910000
58247109410,Diego Rocha,SUDESTE,20,Jovem,1,0.0,495.0,4.0,0.00000,0.02178905,0.021789050000
63516753563,Simone Figueiredo,SUDESTE,41,Adulto,1,0.0,530.0,2.0,0.00000,0.05368474,0.053684740000
70864560718,Enzo Rocha,SUDESTE,32,Adulto,1,0.0,544.0,2.0,1.00000,0.02657934,0.026579340000
72179057018,Elisa Fonseca,SUDESTE,57,Adulto,1,0.0,45.0,3.0,1.00000,0.00348112,0.003481120000
72729319309,Cristiano Paiva,NORDESTE,40,Adulto,1,0.0,210.0,2.0,0.00000,0.02158926,0.021589260000
74665531925,Daniela Assis,SUDESTE,49,Adulto,1,0.0,223.0,4.0,0.00000,0.01418047,0.014180470000
81392127981,Elaine Fonseca,NORDESTE,54,Adulto,1,0.0,444.0,2.0,0.00000,0.00917651,0.009176510000
82934700585,Amanda Nunes,NORDESTE,27,Jovem,2,98.0,1468.0,3.0,0.00000,0.36148217,0.180741085000
83289227442,Larissa Reis,SUDESTE,49,Adulto,1,0.0,270.0,3.0,0.00000,0.02006590,0.020065900000
91810592210,Flávia Fonseca,SUDESTE,40,Adulto,1,0.0,173.0,3.0,1.00000,0.02366282,0.023662820000
99211790050,Enzo Moreira,SUDESTE,78,Idoso,1,0.0,149.0,,1.00000,0.01961366,0.019613660000
17152555458,José Macedo,NORDESTE,59,Adulto,3,418.3333333333333,1665.3333333333333,2.0,0.33333,2.81849449,0.939498163333
23590085545,Caíque Siqueira,NORDESTE,30,Adulto,1,0.0,654.0,4.0,1.00000,0.06962719,0.069627190000
25401719677,Patrícia Moraes,CENTRO-OESTE,53,Adulto,1,0.0,86.0,2.0,0.00000,0.00712286,0.007122860000
28607035504,Joana Rodrigues,SUDESTE,31,Adulto,1,0.0,489.0,3.0,0.00000,0.01725297,0.017252970000
29595038721,Gabriela Paiva,NORTE,59,Adulto,5,684.0,2543.4,2.4,0.60000,6.66444368,1.332888736000
33693517449,Antônio Reis,NORDESTE,52,Adulto,6,460.5,2592.6666666666665,3.1666666666666665,0.66667,8.44130052,1.406883420000
44868484894,José Aguiar,SUL,37,Adulto,1,0.0,151.0,3.0,1.00000,0.01291757,0.012917570000
46966162221,Estela Toledo,NORTE,41,Adulto,1,0.0,609.0,3.0,0.00000,0.03759778,0.037597780000
55874544131,Paula Carvalho,NORDESTE,21,Jovem,1,0.0,463.0,4.0,0.00000,0.05000475,0.050004750000
60979675460,José Dutra,SUL,73,Idoso,1,0.0,367.0,4.0,0.00000,0.01099796,0.010997960000
62715860887,Augusto Batista,NORTE,51,Adulto,1,0.0,205.0,4.0,0.00000,0.00807895,0.008078950000
65092436681,Igor Brito,SUL,59,Adulto,1,0.0,99.0,3.0,1.00000,0.01900941,0.019009410000
65256308435,Fabiana Azevedo,NORDESTE,58,Adulto,1,0.0,323.0,3.0,1.00000,0.05503571,0.055035710000
78016886248,Natalia Araújo,SUL,28,Jovem,1,0.0,513.0,2.0,0.00000,0.00584246,0.005842460000
78473802357,João Silveira,SUL,24,Jovem,1,0.0,72.0,2.0,1.00000,0.00419727,0.004197270000
82480021636,Diego Prado,NORDESTE,74,Idoso,1,0.0,641.0,5.0,1.00000,0.08868339,0.088683390000
82577687802,Fernando Macedo,NORDESTE,40,Adulto,2,188.0,595.5,3.5,0.00000,0.53582811,0.267914055000
83752220558,Enzo Peixoto,SUL,48,Adulto,8,675.0,1613.0,2.875,0.62500,8.94119017,1.117648771250
85701380997,Felipe Cunha,SUDESTE,25,Jovem,1,0.0,279.0,3.0,0.00000,0.04235103,0.042351030000
85868291499,José Prado,NORDESTE,75,Idoso,2,59.0,575.0,3.0,0.00000,0.33499805,0.167499025000
86952516488,Adriana Coelho,SUL,46,Adulto,1,0.0,940.0,4.0,1.00000,0.05859943,0.058599430000
90534034227,Gustavo Barbosa,SUDESTE,40,Adulto,1,0.0,384.0,4.0,0.00000,0.06296662,0.062966620000
93030337448,Evelin Macedo,SUDESTE,77,Idoso,2,251.5,287.0,3.5,0.00000,0.22931877,0.114659385000
98369811935,Diego Fernandes,NORDESTE,44,Adulto,1,0.0,484.0,,0.00000,0.02680043,0.026800430000
10217395568,Enzo Dias,SUL,32,Adulto,3,211.66666666666666,1424.3333333333333,2.6666666666666665,0.00000,2.27159675,0.757198916667
13401586854,Renato Maia,SUDESTE,62,Idoso,1,0.0,247.0,3.0,0.00000,0.03201862,0.032018620000
15138378533,Amanda Albuquerque,NORDESTE,57,Adulto,1,0.0,123.0,2.0,1.00000,0.00587359,0.005873590000
16069819286,Enzo Fernandes,NORDESTE,21,Jovem,2,291.5,1220.0,3.0,0.50000,0.59298108,0.296490540000
18673674568,Sofia Barreto,NORDESTE,21,Jovem,1,0.0,107.0,2.0,1.00000,0.00766969,0.007669690000
20564773200,Alessandra Sant’anna,SUDESTE,47,Adulto,1,0.0,31.0,2.0,1.00000,0.00286697,0.002866970000
23774207451,Karina Teixeira,SUDESTE,32,Adulto,2,293.0,1103.0,3.0,0.00000,0.44415529,0.222077645000
27555258658,Fernando Cavalcante,NORDESTE,23,Jovem,1,0.0,255.0,2.0,1.00000,0.02098216,0.020982160000
28945288635,Elis Araújo,NORDESTE,41,Adulto,1,0.0,233.0,3.0,0.00000,0.02921280,0.029212800000
35480131251,Camila Pereira,SUL,38,Adulto,1,0.0,83.0,3.0,1.00000,0.00888577,0.008885770000
36985492450,Vitória Pereira,NORTE,49,Adulto,2,203.5,721.5,3.5,0.00000,0.58106390,0.290531950000
46102481694,Estela Barros,SUL,39,Adulto,6,512.1666666666666,2101.8333333333335,3.1666666666666665,0.50000,10.16351293,1.693918821667
46690446382,Cristiano Albuquerque,SUDESTE,20,Jovem,6,519.1666666666666,2488.0,3.1666666666666665,0.33333,11.69415321,1.949025535000
47524054845,Bianca Bonfim,NORDESTE,29,Jovem,6,167.5,787.1666666666666,3.1666666666666665,0.66667,1.73654767,0.289424611667
49763758942,Eduarda Freitas,SUDESTE,20,Jovem,1,0.0,96.0,3.0,1.00000,0.00974211,0.009742110000
50962924514,Caíque Araújo,CENTRO-OESTE,32,Adulto,1,0.0,418.0,3.0,1.00000,0.06175951,0.061759510000
52566377299,José Monteiro,CENTRO-OESTE,50,Adulto,1,0.0,574.0,3.0,0.00000,0.01505508,0.015055080000
57284567996,Daniela Macedo,SUL,62,Idoso,1,0.0,94.0,5.0,0.00000,0.01751651,0.017516510000
57342865386,Clara Coelho,SUDESTE,59,Adulto,1,0.0,370.0,3.0,0.00000,0.03504109,0.035041090000
57617501757,Clara Antunes,CENTRO-OESTE,46,Adulto,1,0.0,119.0,3.0,0.00000,0.02028819,0.020288190000
60419090729,Yasmin Silveira,SUDESTE,48,Adulto,1,0.0,1185.0,4.0,0.00000,0.19395980,0.193959800000
64979546072,Estela Campos,SUDESTE,37,Adulto,1,0.0,409.0,2.0,0.00000,0.04573088,0.045730880000
69399728408,Bruno Reis,NORTE,52,Adulto,1,0.0,306.0,,0.00000,0.01569312,0.015693120000
70670594711,Fernando Aguiar,SUL,39,Adulto,1,0.0,258.0,3.0,0.00000,0.03435131,0.034351310000
70954379125,Elis Teixeira,NORDESTE,49,Adulto,1,0.0,334.0,3.0,0.00000,0.02201787,0.022017870000
77354339480,Tatiana Correia,SUL,33,Adulto,1,0.0,182.0,5.0,0.00000,0.02596642,0.025966420000
78349286338,Larissa Rangel,SUDESTE,38,Adulto,1,0.0,518.0,4.0,1.00000,0.06993978,0.069939780000
78665165197,Elisa Siqueira,NORDESTE,50,Adulto,1,0.0,402.0,4.0,1.00000,0.02125560,0.021255600000
80184232904,Matheus Barbosa,NORDESTE,62,Idoso,1,0.0,191.0,,1.00000,0.00691431,0.006914310000
86067614992,Elaine Souza,CENTRO-OESTE,53,Adulto,1,0.0,408.0,5.0,1.00000,0.06665636,0.066656360000
90879416754,Jonathan Xavier,SUDESTE,42,Adulto,1,0.0,724.0,4.0,0.00000,0.13512534,0.135125340000
99252353284,Breno Fernandes,CENTRO-OESTE,30,Adulto,2,216.0,495.5,,0.50000,0.39073118,0.195365590000
16048987781,Fernando Queiroz,NORDESTE,28,Jovem,1,0.0,613.0,3.0,1.00000,0.03485811,0.034858110000
18842386709,Flávia Moura,SUDESTE,40,Adulto,1,0.0,507.0,3.0,1.00000,0.03040513,0.030405130000
21854172721,André Peixoto,SUDESTE,61,Idoso,1,0.0,99.0,3.0,1.00000,0.00248537,0.002485370000
28676340891,Daniela Silveira,SUDESTE,31,Adulto,1,0.0,337.0,4.0,1.00000,0.04735039,0.047350390000
33791184323,Caíque Cunha,SUDESTE,57,Adulto,1,0.0,515.0,5.0,0.00000,0.03615582,0.036155820000
39062305789,Heitor Mendes,CENTRO-OESTE,58,Adulto,1,0.0,107.0,3.0,1.00000,0.00126282,0.001262820000
46379336118,Igor Monteiro,SUL,42,Adulto,1,0.0,72.0,3.0,1.00000,0.00069949,0.000699490000
48381225438,Mariana Barreto,NORDESTE,29,Jovem,1,0.0,615.0,3.0,0.00000,0.00095813,0.000958130000
71475074512,Carla Barbosa,NORDESTE,50,Adulto,1,0.0,92.0,2.0,0.00000,0.01574229,0.015742290000
79384565149,Diego Queiroz,NORDESTE,52,Adulto,1,0.0,160.0,3.0,1.00000,0.03132418,0.031324180000
80977329799,Renato Lima,SUDESTE,56,Adulto,1,0.0,976.0,3.0,1.00000,0.13455264,0.134552640000
86266557472,Evelin Macedo,CENTRO-OESTE,28,Jovem,1,0.0,529.0,4.0,1.00000,0.07102101,0.071021010000
94728344865,Débora Correia,SUDESTE,38,Adulto,1,0.0,282.0,3.0,0.00000,0.04329527,0.043295270000
96050974358,Débora Barros,NORDESTE,36,Adulto,1,0.0,326.0,,0.00000,0.06015625,0.060156250000
97721256998,Elisa Aguiar,SUL,21,Jovem,1,0.0,208.0,,0.00000,0.01515121,0.015151210000
10342797913,Karina Prado,NORDESTE,47,Adulto,6,91.16666666666667,849.1666666666666,2.5,0.16667,1.75655453,0.292759088333
13109332668,Otávio Novaes,NORDESTE,30,Adulto,1,0.0,696.0,3.0,1.00000,0.10578735,0.105787350000
17180671022,Rafael Paiva,CENTRO-OESTE,49,Adulto,1,0.0,420.0,3.0,1.00000,0.06905252,0.069052520000
20242793596,Carla Xavier,SUDESTE,21,Jovem,1,0.0,755.0,4.0,1.00000,0.13042093,0.130420930000
27383813060,João Moura,SUDESTE,29,Jovem,1,0.0,53.0,2.0,1.00000,0.00039879,0.000398790000
28264532261,Letícia Santos,NORDESTE,40,Adulto,1,0.0,507.0,3.0,0.00000,0.09945717,0.099457170000
31373268541,Camila Almeida,SUDESTE,47,Adulto,1,0.0,47.0,3.0,1.00000,0.00553524,0.005535240000
34731640177,Felipe Ribeiro,SUDESTE,68,Idoso,1,0.0,205.0,4.0,1.00000,0.02367091,0.023670910000
34821964527,Júlia Moura,NORDESTE,40,Adulto,1,0.0,518.0,2.0,0.00000,0.09173313,0.091733130000
37445971535,Carla Silveira,NORDESTE,30,Adulto,7,703.4285714285714,2812.4285714285716,2.5714285714285716,0.71429,9.91985232,1.417121760000
47331666543,Amanda Santana,NORDESTE,47,Adulto,1,0.0,626.0,2.0,1.00000,0.00313838,0.003138380000
55852326748,Débora Correia,SUDESTE,40,Adulto,1,0.0,387.0,3.0,0.00000,0.07337615,0.073376150000
57049751223,Gabriela Prado,SUDESTE,40,Adulto,1,0.0,119.0,3.0,0.00000,0.00526263,0.005262630000
57900462259,Júlia Martins,SUDESTE,39,Adulto,2,206.5,749.5,3.0,0.50000,0.78199033,0.390995165000
60458504900,Otávio Azevedo,SUL,21,Jovem,4,515.5,3074.75,2.5,0.50000,5.61242145,1.403105362500
63963450267,Amanda Cardoso,NORDESTE,37,Adulto,2,192.5,653.5,2.5,0.00000,0.06958742,0.034793710000
65482961140,Alice Xavier,NORTE,43,Adulto,1,0.0,507.0,2.0,1.00000,0.05319181,0.053191810000
69283941930,Bárbara Rangel,SUDESTE,31,Adulto,1,0.0,493.0,4.0,0.00000,0.03009259,0.030092590000
70895577326,Joana Ribeiro,SUDESTE,69,Idoso,2,65.0,836.5,3.5,0.00000,0.28891142,0.144455710000
75353867976,Eduarda Carvalho,NORDESTE,32,Adulto,1,0.0,69.0,2.0,0.00000,0.00503200,0.005032000000
83537670190,Elis Paiva,SUL,48,Adulto,1,0.0,155.0,4.0,0.00000,0.03080786,0.030807860000
89231712265,Tatiana Bezerra,SUDESTE,22,Jovem,1,0.0,269.0,3.0,1.00000,0.03293296,0.032932960000
95152877854,Diego Amorim,SUL,58,Adulto,1,0.0,526.0,,0.00000,0.09763277,0.097632770000
12948851209,Júlia Macedo,NORDESTE,30,Adulto,2,8.0,991.0,3.0,0.50000,0.30466327,0.152331635000
19985588969,Felipe Coelho,SUDESTE,37,Adulto,1,0.0,109.0,,0.00000,0.01576328,0.015763280000
23585310923,José Guimarães,CENTRO-OESTE,31,Adulto,1,0.0,538.0,4.0,1.00000,0.03763774,0.037637740000
30561667336,Breno Assis,SUDESTE,49,Adulto,4,485.25,2925.25,2.5,0.25000,7.34863229,1.837158072500
31622942434,Patrícia Gomes,NORDESTE,56,Adulto,1,0.0,248.0,4.0,0.00000,0.03507799,0.035077990000
41305931799,Cecília Monteiro,SUDESTE,38,Adulto,1,0.0,798.0,3.0,1.00000,0.01860009,0.018600090000
43569003840,Antônio Silva,NORDESTE,71,Idoso,2,287.5,1087.5,3.5,0.50000,0.44546855,0.222734275000
44648115790,Enzo Araújo,SUDESTE,29,Jovem,1,0.0,404.0,3.0,1.00000,0.02951749,0.029517490000
46673430133,Fabiana Ribeiro,NORDESTE,32,Adulto,1,0.0,96.0,2.0,0.00000,0.00131913,0.001319130000
49684780883,Carla Almeida,SUL,50,Adulto,1,0.0,338.0,2.0,0.00000,0.00731866,0.007318660000
52456246857,João Novaes,SUDESTE,52,Adulto,1,0.0,879.0,2.0,1.00000,0.15843338,0.158433380000
63089652602,Fábio Gomes,NORDESTE,28,Jovem,5,250.2,1192.2,4.6,0.20000,1.85554843,0.371109686000
65662549541,Patrícia Lima,SUDESTE,31,Adulto,2,216.0,1332.5,3.5,0.00000,0.28312990,0.141564950000
72659797627,Bruno Fonseca,SUDESTE,29,Jovem,1,0.0,687.0,2.0,0.00000,0.05318717,0.053187170000
75608520014,Fábio Amorim,SUDESTE,27,Jovem,1,0.0,107.0,2.0,0.00000,0.01371178,0.013711780000
76829913481,Cecília Moreira,SUDESTE,68,Idoso,1,0.0,72.0,5.0,1.00000,0.01130962,0.011309620000
79114789654,Alice Campos,SUDESTE,27,Jovem,1,0.0,426.0,4.0,0.00000,0.07003885,0.070038850000
84063437997,Caio Rangel,SUDESTE,38,Adulto,1,0.0,456.0,3.0,0.00000,0.07956478,0.079564780000
90317099971,Otávio Teixeira,NORTE,19,Jovem,1,0.0,523.0,3.0,1.00000,0.06794708,0.067947080000
96637895640,Yasmin Figueiredo,SUL,39,Adulto,2,129.5,938.0,,0.00000,0.37288374,0.186441870000
98854056515,Ana Rezende,SUDESTE,22,Jovem,1,0.0,214.0,,1.00000,0.01108076,0.011080760000
16783841014,Clara Barbosa,SUDESTE,49,Adulto,1,0.0,824.0,2.0,0.00000,0.03240862,0.032408620000
18457350202,Alice Bonfim,SUDESTE,49,Adulto,1,0.0,393.0,2.0,0.00000,0.01287429,0.012874290000
22956140806,Evelin Cavalcante,SUDESTE,34,Adulto,1,0.0,137.0,4.0,1.00000,0.01468806,0.014688060000
26279615710,José Martins,SUDESTE,21,Jovem,1,0.0,577.0,2.0,0.00000,0.01898058,0.018980580000
26632193523,Igor Almeida,CENTRO-OESTE,34,Adulto,1,0.0,213.0,4.0,1.00000,0.01801669,0.018016690000
27226343364,Gustavo Lima,SUDESTE,41,Adulto,3,216.33333333333334,1066.6666666666667,3.0,0.33333,1.65251204,0.550837346667
